ID,HT,WT,AGE,SEX
279,158.4547402,41.39564388,60.10296624,1
280,158.8055943,48.64117902,17.9527238,1
281,172.6058824,59.39412633,15.60417657,1
282,173.595246,49.36749026,30.43710646,1
283,146.1023558,13.14562784,41.31458838,1
284,141.982757,39.42469869,45.3936441,1
285,147.5076862,34.18366192,24.75115,1
286,148.8328248,29.27463518,16.71664631,1
287,164.1094845,46.46180397,35.13420092,1
288,167.4733807,41.61014978,32.66204594,1
289,170.6278701,40.40930521,30.8079297,1
290,149.3723956,42.69968332,27.59412823,1
291,152.436974,48.9466426,21.78456402,1
292,159.6858665,49.24503591,17.9527238,1
293,170.4897551,58.20066035,32.16761494,1
294,163.7088576,47.14674096,47.86579908,1
295,169.5967223,50.35610217,24.38032675,1
296,146.1291971,30.00493264,33.15647694,1
297,172.0146255,52.08027176,21.41374077,1
298,154.3513988,34.20218221,23.63868026,1
299,161.4531489,45.44884088,29.44824446,1
300,163.6405085,34.43945035,37.6063559,1
301,167.0125627,68.23642703,23.88589575,1
302,160.811309,40.56529096,20.91930978,1
303,162.9206337,51.91344805,52.68650129,1
304,151.8678216,47.1779578,21.41374077,1
305,163.3409089,50.87278369,21.41374077,1
306,183.650251,54.84248653,20.67209428,1
307,173.4462947,58.07735044,25.12197325,1
308,158.0713267,39.46667069,26.23444299,1
309,167.1388361,60.70223648,29.81906771,1
310,149.1282508,36.66039111,35.50502417,1
311,166.1492008,41.80575202,23.88589575,1
312,166.5070876,42.6929084,34.26894668,1
313,151.6710165,43.29597459,29.94267546,1
314,168.1578289,55.58413486,21.53734852,1
315,169.8457976,43.19054446,25.86361974,1
316,157.9018099,43.42263807,34.14533893,1
317,165.2143798,40.42903329,27.09969723,1
318,149.9136111,41.27472403,24.13311125,1
319,158.7685352,40.44714685,27.47052048,1
320,146.0885203,31.56595836,20.30127103,1
321,154.6964005,47.97871686,28.08855922,1
322,184.6988351,48.21600339,32.04400719,1
323,174.0651822,47.53516377,30.43710646,1
324,143.827734,35.50982772,19.06519354,1
325,153.9605095,27.59068748,21.66095627,1
326,163.1605854,42.5269209,21.41374077,1
327,167.6571317,43.44704854,19.31240904,1
328,174.1356271,58.11531181,63.68759096,1
329,161.0620581,44.46260935,44.8992131,1
330,160.4116732,52.75640736,14.24449133,1
331,167.2852349,45.5504446,27.09969723,1
332,157.9755275,35.4306711,32.41483044,1
333,147.5517262,36.14782815,18.07633155,1
334,156.2672754,39.54766781,27.47052048,1
335,182.6327134,42.8058611,34.51616218,1
336,169.0748203,41.94986439,50.46156181,1
337,162.6634167,45.42624545,18.32354705,1
338,159.3682142,47.11191962,26.72887398,1
339,155.7727213,29.35569911,23.76228801,1
340,163.2668849,39.48947281,23.88589575,1
341,155.0844735,51.75520123,26.35805074,1
342,159.4554414,43.26790519,20.42487878,1
343,150.2004264,35.28816137,39.70768764,1
344,187.8798419,58.64361755,29.32463671,1
345,145.097407,41.94809004,22.77342601,1
346,157.1113084,52.20837385,29.07742122,1
347,171.7006782,37.8481991,16.34582306,1
348,174.5583903,56.02479871,22.03177952,1
349,148.8324007,48.69530161,27.59412823,1
350,169.8619586,53.10581406,21.16652527,1
351,152.3231985,39.36187921,20.30127103,1
352,172.1600683,58.18221905,17.58190055,1
353,160.3597132,55.59663974,34.76337767,1
354,152.5652525,35.59295532,23.14424926,1
355,157.7554336,47.24909687,27.96495147,1
356,163.2391352,48.66721709,27.22330498,1
357,167.8333547,42.55201097,35.99945517,1
358,163.2669543,50.39557437,22.77342601,1
359,151.8305708,42.34500313,21.29013302,1
360,156.2606684,42.69999765,26.85248173,1
361,159.2933462,33.45154855,32.53843819,1
362,149.6246856,54.64348593,23.14424926,1
363,161.6033017,51.49986466,20.42487878,1
364,161.0043822,57.81430212,17.2110773,1
365,160.4530046,54.0175625,30.93153745,1
366,166.5286252,60.18572976,32.90926144,1
367,154.2176251,33.21656626,28.08855922,1
368,162.0231969,49.26295341,20.42487878,1
369,148.1204446,48.98324087,17.9527238,1
370,150.4460211,40.42951079,35.38141642,1
371,158.839722,49.01571123,36.37027841,1
372,160.8706417,42.05325469,17.58190055,1
373,159.6892702,47.39621286,22.64981826,1
374,161.5050655,34.83833622,46.50611384,1
375,168.5238698,45.50675698,21.29013302,1
376,146.7723143,36.25232641,22.27899502,1
377,160.9591712,62.05193421,30.43710646,1
378,167.7529079,40.88793424,22.52621051,1
379,168.3479119,50.67298396,21.04291753,1
380,161.0109377,31.93612,21.78456402,1
381,165.0778299,46.62456793,18.07633155,1
382,158.1520355,43.35003154,31.3023607,1
383,139.0897902,52.11085582,39.70768764,1
384,145.4709019,43.11102198,24.38032675,1
385,157.3140256,39.15811435,20.91930978,1
386,155.6009633,49.2415505,32.53843819,1
387,171.1834281,56.42830893,23.14424926,1
388,160.2582792,48.53231763,24.87475775,1
389,160.0909959,43.2914185,27.09969723,1
390,175.1557829,50.74669857,30.06628321,1
391,146.380378,25.70901034,23.02064151,1
392,158.2947597,48.58370684,19.43601679,1
393,152.1287469,39.12918148,19.55962454,1
394,166.7318956,46.99143469,42.79788137,1
395,167.4654985,47.74365481,32.04400719,1
396,162.1148827,35.93380524,27.34691273,1
397,141.5337023,36.8564518,15.72778431,1
398,141.1667664,44.66420553,20.79570203,1
399,168.2356586,40.18024572,17.7055083,1
400,157.0967031,43.17929822,29.32463671,1
401,160.7644349,58.85145164,43.53952786,1
402,160.5138239,26.16344503,17.82911605,1
403,161.3352808,49.9586738,28.83020572,1
404,186.360673,61.12390865,21.04291753,1
405,163.6946737,50.39922919,22.89703376,1
406,164.591499,51.46500463,18.57076254,1
407,172.2072524,49.56420714,20.54848653,1
408,157.640924,42.43469593,30.8079297,1
409,158.4848042,38.42046486,14.24449133,1
410,164.186186,42.6247976,22.27899502,1
411,161.1121598,53.01859024,30.56071421,1
412,171.172289,50.14546382,27.84134373,1
413,153.6654667,29.0147631,32.53843819,1
414,163.8197837,42.94462539,47.49497583,1
415,167.1226649,43.56060022,19.55962454,1
416,151.469294,36.85416034,21.16652527,1
417,165.9338294,50.0054693,49.34909207,1
418,174.871218,52.6669045,33.40369243,1
419,169.6391135,48.66351076,18.32354705,1
420,169.0834578,66.91308638,26.48165849,1
421,152.474771,48.1223266,30.56071421,1
422,167.6189417,51.73081681,29.81906771,1
423,171.0783265,37.86006963,32.29122269,1
424,153.2235817,48.99223237,26.11083524,1
425,173.7325513,50.73439116,15.60417657,1
426,164.7912717,51.76032937,37.23553266,1
427,168.8013839,48.68897389,16.34582306,1
428,165.9971667,54.38062208,35.62863192,1
429,163.2603945,52.59340853,17.2110773,1
430,150.3121495,27.15001503,39.70768764,1
431,169.5015582,54.25758763,19.80684003,1
432,149.846274,39.30029167,30.18989096,1
433,135.066514,31.75828018,30.18989096,1
434,174.283087,47.36257087,18.94158579,1
435,149.5596144,49.09659818,34.26894668,1
436,169.5978877,63.26145369,17.4582928,1
437,163.661038,43.31277913,14.86253007,1
438,148.7101863,43.76782257,30.31349871,1
439,151.8232848,45.67694049,28.33577472,1
440,170.9020981,60.95677471,23.76228801,1
441,167.995777,63.44042938,26.11083524,1
442,169.3337214,46.27401268,23.88589575,1
443,146.8413173,37.37857121,32.29122269,1
444,163.5339523,45.25455879,22.27899502,1
445,157.2700593,50.88751491,32.29122269,1
446,152.7351067,43.30901713,29.44824446,1
447,153.4369494,30.23338577,34.26894668,1
448,157.2597859,40.73174507,28.45938247,1
449,161.8733913,36.35186187,30.93153745,1
450,172.0023168,49.62724157,18.81797804,1
451,151.9734576,36.39569193,36.98831716,1
452,153.2968166,42.75184928,22.64981826,1
453,158.7066459,54.9850387,38.47161015,1
454,161.5445313,36.97957979,28.08855922,1
455,163.6611563,57.29412815,63.06955222,1
456,164.5948709,39.75699953,17.4582928,1
457,151.6597977,43.00779984,18.57076254,1
458,147.4527591,41.37114238,24.9983655,1
459,158.0091175,47.3404786,20.17766328,1
460,166.6972118,50.37015864,20.05405553,1
461,157.5013699,44.43401615,26.97608948,1
462,157.3724105,38.03927699,23.63868026,1
463,166.3197202,47.48997691,19.80684003,1
464,156.4561623,42.40307709,17.58190055,1
465,175.5879705,50.5377093,29.44824446,1
466,157.7077449,53.23659793,31.67318395,1
467,167.2880011,45.83808286,38.3480024,1
468,151.310604,31.08947978,26.23444299,1
469,156.8058454,44.50993667,19.18880129,1
470,144.2377912,40.45667666,41.80901937,1
471,170.4587354,51.66254038,24.5039345,1
472,156.9572213,50.7848114,21.41374077,1
473,166.1025982,46.97637923,22.52621051,1
474,165.9184463,37.38690997,18.94158579,1
475,173.4403603,46.47186657,15.85139206,1
476,174.5267088,53.88044275,25.86361974,1
477,148.2606236,40.49085916,22.15538727,1
478,162.124253,54.50021719,20.79570203,1
479,143.6710103,33.85910753,47.37136808,1
480,164.6558998,52.29582516,24.13311125,1
481,162.5626404,36.97802109,22.52621051,1
482,162.8624823,50.73312374,12.14315959,1
483,170.3800809,42.40376912,14.73892232,1
484,169.2702971,42.75540483,40.69654963,1
485,171.9261811,42.46015827,22.27899502,1
486,161.4814917,50.13275155,27.96495147,1
487,174.9131301,49.01469934,33.52730018,1
488,157.2932679,39.8972683,29.57185221,1
489,158.337834,41.19695585,31.67318395,1
490,152.8050029,46.01024166,22.27899502,1
491,162.4042295,33.85169901,39.83129539,1
492,152.1001821,40.07016174,29.20102897,1
493,165.2574401,46.04172266,23.51507251,1
494,162.7605666,55.18991445,15.97499981,1
495,156.7706972,33.38343772,30.06628321,1
496,166.5742329,54.11579298,23.51507251,1
497,177.5755758,56.06264753,19.31240904,1
498,150.7492129,52.66598206,19.31240904,1
499,161.2647409,39.49940162,23.63868026,1
500,151.818415,43.38521112,28.33577472,1
501,169.8912618,43.77678737,19.06519354,1
502,159.2678716,39.57588926,36.61749391,1
503,132.1021668,27.71878863,29.57185221,1
504,166.5837767,41.29108731,31.92039945,1
505,173.3845879,55.88815178,24.87475775,1
506,157.7922522,47.57158343,23.14424926,1
507,179.9826307,39.34494343,22.77342601,1
508,162.219034,47.56120478,32.66204594,1
509,155.868338,42.23165468,27.47052048,1
510,152.6229434,52.03585364,19.18880129,1
511,163.9099567,45.23319881,34.51616218,1
512,154.3851281,41.95189647,23.39146476,1
513,181.9055132,55.9270093,21.66095627,1
514,154.8463355,46.02327354,22.52621051,1
515,165.6980731,51.1026038,21.41374077,1
516,158.2693538,42.26844532,21.78456402,1
517,174.348248,47.7036349,17.4582928,1
518,166.4646962,40.09593584,24.38032675,1
519,162.8344028,54.56427586,18.94158579,1
520,155.706196,37.24075938,28.83020572,1
521,169.5923959,51.22536667,22.03177952,1
522,146.3674039,39.60075836,28.58299022,1
523,147.1287325,54.30681387,27.34691273,1
524,152.8570937,56.30959223,30.18989096,1
525,166.7557349,52.39452577,36.74110166,1
526,161.4056413,44.49126057,25.36918874,1
527,160.6678614,37.92779886,27.22330498,1
528,165.606427,43.59658061,26.35805074,1
529,172.0676035,62.45371348,28.45938247,1
530,164.38396,40.50206158,29.32463671,1
531,157.3771689,45.60187108,19.55962454,1
532,149.9569436,41.15286353,22.40260277,1
533,171.2396779,43.96324386,24.9983655,1
534,172.3778882,49.36223905,20.79570203,1
535,150.3153718,27.38132446,31.3023607,1
536,172.0588813,49.07105629,41.31458838,1
537,172.6356966,53.55772327,31.0551452,1
538,162.8480868,40.28351606,27.34691273,1
539,148.8656837,35.09168415,24.0095035,1
540,149.1433307,40.15739741,29.07742122,1
541,170.0757409,52.30064441,39.08964889,1
542,155.4148007,34.80855688,25.49279649,1
543,175.0125327,54.90361437,37.48274815,1
544,156.9300322,46.92044795,27.47052048,1
545,176.4458569,66.63323742,26.48165849,1
546,157.5735243,42.63581003,14.73892232,1
547,142.2638039,35.96428945,19.68323229,1
548,175.9325335,36.62607491,47.00054483,1
549,152.065902,39.98090602,25.24558099,1
550,182.3706002,49.69021204,31.0551452,1
551,175.5869551,63.60607111,14.73892232,1
552,170.3194379,53.17184675,38.96604114,1
553,177.7398916,43.25525549,27.34691273,1
554,161.3685738,54.22635645,31.92039945,1
555,156.168716,43.60752506,38.1007869,1
556,155.9478969,49.52373938,39.21325664,1
557,168.2350942,54.18764479,24.5039345,1
558,149.081478,41.59714904,18.94158579,1
559,145.4672884,40.43692608,21.90817177,1
560,152.009203,43.17036481,24.13311125,1
561,160.7011526,41.69391657,40.44933413,1
562,164.7752985,52.27091781,20.30127103,1
563,154.6324881,34.45797355,22.64981826,1
564,165.1251032,42.19917405,21.90817177,1
565,150.9219221,44.96522013,15.72778431,1
566,179.2895266,49.25277083,20.30127103,1
567,138.3201579,15.9042603,26.97608948,1
568,166.3790266,48.9239987,14.12088358,1
569,151.5002322,36.79194408,18.44715479,1
570,176.8844857,52.16569982,22.77342601,1
571,147.6945301,41.81010957,18.57076254,1
572,162.4553194,45.25763784,32.78565369,1
573,175.1930386,49.2062995,47.37136808,1
574,177.300643,56.0487744,17.58190055,1
575,149.4368606,31.77558907,33.89812343,1
576,144.9546347,31.74152401,24.0095035,1
577,155.2675549,33.31473634,24.62754225,1
578,159.4631238,41.98177198,40.07851089,1
579,176.9146728,52.98399039,18.07633155,1
580,166.7925446,41.39629983,19.43601679,1
581,173.1079394,56.24974438,58.4960655,1
582,161.182748,51.20202265,35.99945517,1
583,177.179799,62.45545672,16.71664631,1
584,167.0250119,47.86361446,47.86579908,1
585,156.0518717,47.48182553,20.79570203,1
586,159.3910829,36.86620054,30.43710646,1
587,160.2180002,35.2747647,19.18880129,1
588,174.599136,61.82991438,25.61640424,1
589,164.2765773,51.97116121,18.1999393,1
590,160.2870435,51.49249331,28.58299022,1
591,173.4159446,51.42311553,44.03395886,1
592,159.6360258,50.74698275,19.68323229,1
593,163.7479357,49.86868553,28.33577472,1
594,167.5827094,39.75991077,29.20102897,1
595,162.2548083,45.4712815,34.88698542,1
596,170.341042,49.65182587,35.25780867,1
597,161.6197492,48.2578482,16.59303856,1
598,148.6789519,31.69544376,33.65090793,1
599,152.4058228,40.33364308,65.0472762,1
600,147.1807917,23.84708118,46.25889834,1
601,152.143195,45.46834656,42.30345037,1
602,149.1771736,47.1165914,26.72887398,1
603,152.550631,49.04887482,27.34691273,1
604,162.0564254,58.48807866,29.69545996,1
605,164.7061169,58.52182354,18.44715479,1
606,164.1286469,43.33720584,17.33468505,1
607,167.646256,54.20079442,27.96495147,1
608,158.7557612,48.89065258,23.88589575,1
609,169.748278,50.13037158,20.67209428,1
610,149.9892749,46.13639001,28.08855922,1
611,171.482647,51.99369245,35.13420092,1
612,163.9505447,49.82203001,23.39146476,1
613,160.9136025,43.11072769,22.52621051,1
614,173.5972475,57.90871123,16.59303856,1
615,161.1462087,45.07899467,25.36918874,1
616,154.1586645,35.94494057,34.26894668,1
617,142.7774857,33.92952332,30.68432195,1
618,154.6058408,34.45003794,29.81906771,1
619,159.8757756,42.25955444,37.97717915,1
620,150.5186876,39.9381373,31.0551452,1
621,176.2829945,45.57296127,26.85248173,1
622,158.0453052,44.05649398,14.98613782,1
623,169.2933695,47.2213547,23.02064151,1
624,168.2326441,59.09304335,43.29231236,1
625,153.1396207,47.15033314,34.02173118,1
626,147.1121128,36.21978835,18.1999393,1
627,175.2044543,70.63631397,25.86361974,1
628,151.7633131,51.20258662,26.60526623,1
629,155.7675122,39.61470186,27.22330498,1
630,158.1521859,37.66567615,49.10187657,1
631,168.9574442,53.22009043,16.09860756,1
632,165.3214923,49.69530564,21.41374077,1
633,177.4808048,47.74009609,28.45938247,1
634,162.9644485,41.74228153,24.0095035,1
635,163.502701,45.60834648,21.16652527,1
636,166.9145097,49.73491156,18.44715479,1
637,174.9167467,41.73696506,19.31240904,1
638,151.853937,37.94093798,15.72778431,1
